%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1.65548677346998E+018,291,1.65548677346971E+018,vectornav,0.00945012550801,0.74366158246994,-0.668484091758728,0.00267095444724,0,0,0,0,0,0,0,0,0,-0.000856494181789,-0.00108969816938,-0.000495254411362,0.01,0,0,0,0.01,0,0,0,0.01,0.15697979927063,9.85614585876465,1.0475822687149,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677349504E+018,292,1.65548677349472E+018,vectornav,0.009447744116187,0.743662774562836,-0.668482840061188,0.002673126524314,0,0,0,0,0,0,0,0,0,-0.000104598613689,-0.000228258781135,0.00031859963201,0.01,0,0,0,0.01,0,0,0,0.01,0.161017596721649,9.79451465606689,1.08357930183411,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677352009E+018,293,1.65548677351978E+018,vectornav,0.00945386942476,0.743659555912018,-0.668486475944519,0.002665540901944,0,0,0,0,0,0,0,0,0,0.001125066541135,0.001252373680472,-4.78285364806652E-05,0.01,0,0,0,0.01,0,0,0,0.01,0.180070474743843,9.79335021972656,1.04577302932739,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677354504E+018,294,1.65548677354478E+018,vectornav,0.009448228403926,0.743659317493439,-0.668486714363098,0.002669366309419,0,0,0,0,0,0,0,0,0,0.000249943230301,0.00035161874257,6.90406886860728E-05,0.01,0,0,0,0.01,0,0,0,0.01,0.172709286212921,9.79553318023682,1.06887435913086,0.01,0,0,0,0.01,0,0,0,0.01
1.6554867735699E+018,295,1.65548677356968E+018,vectornav,0.009447598829865,0.743662416934967,-0.668483257293701,0.00267446693033,0,0,0,0,0,0,0,0,0,-0.000613202981185,-0.000286310911179,0.000466351804789,0.01,0,0,0,0.01,0,0,0,0.01,0.161517277359962,9.81082439422607,1.0542893409729,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677359505E+018,296,1.65548677359476E+018,vectornav,0.00945145636797,0.743662297725678,-0.668483316898346,0.002674285322428,0,0,0,0,0,0,0,0,0,0.000357276585419,-0.000781440874562,0.00044329703087,0.01,0,0,0,0.01,0,0,0,0.01,0.180453613400459,9.84865760803223,1.04968953132629,0.01,0,0,0,0.01,0,0,0,0.01
1.6554867736202E+018,297,1.65548677361981E+018,vectornav,0.009457075968385,0.743665516376495,-0.668479800224304,0.00266247917898,0,0,0,0,0,0,0,0,0,-0.000448297825642,0.000620735110715,-0.000632852839772,0.01,0,0,0,0.01,0,0,0,0.01,0.155678495764732,9.81647682189941,1.06064200401306,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677364491E+018,298,1.65548677364468E+018,vectornav,0.009460172615945,0.7436643242836,-0.6684809923172,0.002655448159203,0,0,0,0,0,0,0,0,0,-0.00046200590441,-0.000595439225435,-0.00012394762598,0.01,0,0,0,0.01,0,0,0,0.01,0.178745001554489,9.83501052856445,1.02769792079926,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677367001E+018,299,1.65548677366974E+018,vectornav,0.00944384932518,0.743663012981415,-0.668482720851898,0.002668550470844,0,0,0,0,0,0,0,0,0,0.000213075734791,-0.000220486428589,0.000480830029119,0.01,0,0,0,0.01,0,0,0,0.01,0.160061597824097,9.82170295715332,1.04579293727875,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677369494E+018,300,1.65548677369468E+018,vectornav,0.009460390545428,0.743663549423218,-0.668481826782227,0.00265529169701,0,0,0,0,0,0,0,0,0,0.000459092669189,0.000517507549375,-0.000485736818518,0.01,0,0,0,0.01,0,0,0,0.01,0.165018454194069,9.80384254455566,1.06495118141174,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677371997E+018,301,1.65548677371972E+018,vectornav,0.009461798705161,0.743660569190979,-0.668485224246979,0.002654067939147,0,0,0,0,0,0,0,0,0,0.000442957621999,-0.001093337545171,0.000642059079837,0.01,0,0,0,0.01,0,0,0,0.01,0.152450531721115,9.81507110595703,1.03632342815399,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677374486E+018,302,1.65548677374463E+018,vectornav,0.00945352204144,0.743657052516937,-0.668489217758179,0.002657330594957,0,0,0,0,0,0,0,0,0,-0.000409849220887,-0.000235368032008,-0.000205938587897,0.01,0,0,0,0.01,0,0,0,0.01,0.166078746318817,9.82798767089844,1.0644918680191,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677376998E+018,303,1.65548677376965E+018,vectornav,0.009459595195949,0.743655204772949,-0.668491184711456,0.002653644420207,0,0,0,0,0,0,0,0,0,-0.000686989398673,0.001596290734597,-0.000778019195423,0.01,0,0,0,0.01,0,0,0,0.01,0.163643762469292,9.83665466308594,1.04974627494812,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677379478E+018,304,1.65548677379459E+018,vectornav,0.009460471570492,0.743654549121857,-0.668491959571838,0.002651660004631,0,0,0,0,0,0,0,0,0,0.000636656477582,0.001230911817402,-2.64435075223446E-05,0.01,0,0,0,0.01,0,0,0,0.01,0.18539160490036,9.81081199645996,1.06192708015442,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677382006E+018,305,1.65548677381974E+018,vectornav,0.00947034265846,0.743653893470764,-0.668492555618286,0.002643845276907,0,0,0,0,0,0,0,0,0,0.000946043641306,0.000852668657899,-0.000170120212715,0.01,0,0,0,0.01,0,0,0,0.01,0.171091824769974,9.79472541809082,1.03600668907166,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677384494E+018,306,1.65548677384465E+018,vectornav,0.009464835748076,0.743657529354095,-0.668488621711731,0.002643733983859,0,0,0,0,0,0,0,0,0,0.000154277397087,-0.000542702618986,-0.001166419475339,0.01,0,0,0,0.01,0,0,0,0.01,0.185649663209915,9.82352161407471,1.04721546173096,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677386979E+018,307,1.65548677386952E+018,vectornav,0.009458424523473,0.743657648563385,-0.668488502502441,0.002645140048116,0,0,0,0,0,0,0,0,0,0.001130392542109,-0.00127967284061,0.000416155089624,0.01,0,0,0,0.01,0,0,0,0.01,0.160877272486687,9.83454895019531,1.04975152015686,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677389488E+018,308,1.65548677389466E+018,vectornav,0.009469389915466,0.743657410144806,-0.668488681316376,0.00263557001017,0,0,0,0,0,0,0,0,0,0.000297637016047,0.00088259880431,-0.00016866135411,0.01,0,0,0,0.01,0,0,0,0.01,0.177977830171585,9.82151412963867,1.04256296157837,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677392078E+018,309,1.65548677392052E+018,vectornav,0.009470205754042,0.743659317493439,-0.668486535549164,0.002636565128341,0,0,0,0,0,0,0,0,0,0.000770941376686,-0.00086951488629,0.000229800119996,0.01,0,0,0,0.01,0,0,0,0.01,0.174277797341347,9.86132717132568,1.05034172534943,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677394473E+018,310,1.65548677394451E+018,vectornav,0.009472348727286,0.743658065795898,-0.668487906455994,0.00262847612612,0,0,0,0,0,0,0,0,0,0.000148004095536,-0.000919819343835,-0.001512085553259,0.01,0,0,0,0.01,0,0,0,0.01,0.174652129411697,9.80240726470947,1.05341041088104,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677397088E+018,311,1.65548677397054E+018,vectornav,0.009465033188462,0.743661224842072,-0.668484449386597,0.002636316698045,0,0,0,0,0,0,0,0,0,3.05029388982803E-05,-0.000836370978504,0.001024107448757,0.01,0,0,0,0.01,0,0,0,0.01,0.159424543380737,9.85127735137939,1.07980823516846,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677399597E+018,312,1.65548677399558E+018,vectornav,0.009461130015552,0.743661284446716,-0.668484449386597,0.002645245054737,0,0,0,0,0,0,0,0,0,0.000492891180329,-0.000728491228074,-0.000244303082582,0.01,0,0,0,0.01,0,0,0,0.01,0.174985378980637,9.8247652053833,1.01372838020325,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677402088E+018,313,1.65548677402054E+018,vectornav,0.009466690011323,0.743664145469666,-0.668481230735779,0.002633167197928,0,0,0,0,0,0,0,0,0,-0.001498943660408,0.000642261235043,-0.000205143645871,0.01,0,0,0,0.01,0,0,0,0.01,0.201948508620262,9.82353496551514,1.05719590187073,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677404483E+018,314,1.65548677404455E+018,vectornav,0.009461497887969,0.743666589260101,-0.668478667736053,0.002634448697791,0,0,0,0,0,0,0,0,0,-0.000685381703079,-0.000499594025314,0.000535901403055,0.01,0,0,0,0.01,0,0,0,0.01,0.177008718252182,9.80669021606445,1.04998826980591,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677407071E+018,315,1.65548677407043E+018,vectornav,0.009459958411753,0.743664920330048,-0.668480455875397,0.002634075004607,0,0,0,0,0,0,0,0,0,-0.00072834151797,-0.000121563440189,-3.17532103508711E-05,0.01,0,0,0,0.01,0,0,0,0.01,0.176458925008774,9.83201885223389,1.04965233802795,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677409489E+018,316,1.65548677409457E+018,vectornav,0.009457658044994,0.743661761283875,-0.668483972549439,0.002632370684296,0,0,0,0,0,0,0,0,0,0.000400899822125,0.001177987083793,-0.00056616216898,0.01,0,0,0,0.01,0,0,0,0.01,0.159587264060974,9.80725383758545,1.0598726272583,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677412072E+018,317,1.65548677412045E+018,vectornav,0.009461665526032,0.743660032749176,-0.668485999107361,0.00262250402011,0,0,0,0,0,0,0,0,0,-0.000772051047534,0.000364986248314,-0.000840262160636,0.01,0,0,0,0.01,0,0,0,0.01,0.169630020856857,9.82153224945068,1.04858016967773,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677414567E+018,318,1.6554867741454E+018,vectornav,0.009459763765335,0.743658840656281,-0.668487310409546,0.002622212283313,0,0,0,0,0,0,0,0,0,-0.001420359476469,-0.000309098279104,-0.000150555162691,0.01,0,0,0,0.01,0,0,0,0.01,0.181547716259956,9.82938098907471,1.05399787425995,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677417072E+018,319,1.65548677417042E+018,vectornav,0.009450290352106,0.743660151958466,-0.668485879898071,0.002635775832459,0,0,0,0,0,0,0,0,0,0.000198918336537,-0.00063987262547,-0.000132482789923,0.01,0,0,0,0.01,0,0,0,0.01,0.170691609382629,9.8366813659668,1.05906462669373,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677419576E+018,320,1.65548677419543E+018,vectornav,0.009442185051739,0.743660151958466,-0.668485999107361,0.002643591724336,0,0,0,0,0,0,0,0,0,0.000682755373418,0.000830581178889,0.000222430913709,0.01,0,0,0,0.01,0,0,0,0.01,0.18481320142746,9.81316566467285,1.06844210624695,0.01,0,0,0,0.01,0,0,0,0.01
1.6554867742209E+018,321,1.65548677422059E+018,vectornav,0.009435519576073,0.743656158447266,-0.668490469455719,0.002647039247677,0,0,0,0,0,0,0,0,0,0.001200000522658,0.00011429656297,0.000762934389059,0.01,0,0,0,0.01,0,0,0,0.01,0.159115552902222,9.83463954925537,1.04776585102081,0.01,0,0,0,0.01,0,0,0,0.01
1.6554867742458E+018,322,1.65548677424554E+018,vectornav,0.009423955343664,0.743654787540436,-0.668492197990418,0.002649803413078,0,0,0,0,0,0,0,0,0,-0.000133210385684,-0.000786885619164,-0.001384504372254,0.01,0,0,0,0.01,0,0,0,0.01,0.16404490172863,9.8353910446167,1.05414795875549,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677427064E+018,323,1.65548677427041E+018,vectornav,0.009416246786714,0.743652880191803,-0.668494403362274,0.002656713360921,0,0,0,0,0,0,0,0,0,-0.000423491641413,0.000749684870243,-4.82465839013457E-06,0.01,0,0,0,0.01,0,0,0,0.01,0.151827692985535,9.83811759948731,1.06585168838501,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677429572E+018,324,1.65548677429542E+018,vectornav,0.009425299242139,0.743653655052185,-0.668493449687958,0.00265015847981,0,0,0,0,0,0,0,0,0,-0.000183699448826,-0.00054764887318,0.000523444730788,0.01,0,0,0,0.01,0,0,0,0.01,0.170390710234642,9.81522083282471,1.03874087333679,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677432068E+018,325,1.65548677432034E+018,vectornav,0.009417504072189,0.743655145168304,-0.668491959571838,0.002645605010912,0,0,0,0,0,0,0,0,0,0.000435822119471,-0.000125225167722,-0.000616671168245,0.01,0,0,0,0.01,0,0,0,0.01,0.153170242905617,9.81762504577637,1.04807674884796,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677434564E+018,326,1.65548677434533E+018,vectornav,0.00941866915673,0.743653476238251,-0.668493747711182,0.002635749056935,0,0,0,0,0,0,0,0,0,0.000193661369849,0.000321220140904,-0.00040578644257,0.01,0,0,0,0.01,0,0,0,0.01,0.150169298052788,9.83673191070557,1.05961418151855,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677437086E+018,327,1.65548677437052E+018,vectornav,0.009417577646673,0.743650674819946,-0.66849684715271,0.002640293445438,0,0,0,0,0,0,0,0,0,7.35556386644021E-05,0.000765942269936,-0.000367656117305,0.01,0,0,0,0.01,0,0,0,0.01,0.166365578770637,9.80917835235596,1.04492390155792,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677439566E+018,328,1.65548677439533E+018,vectornav,0.00940986443311,0.743652522563934,-0.668494880199432,0.002648381050676,0,0,0,0,0,0,0,0,0,-0.000965160492342,-0.000467060599476,-0.000296441954561,0.01,0,0,0,0.01,0,0,0,0.01,0.187078431248665,9.84110641479492,1.05910897254944,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677442065E+018,329,1.6554867744204E+018,vectornav,0.009407004341483,0.74365359544754,-0.668493688106537,0.002653478644788,0,0,0,0,0,0,0,0,0,0.000387289561331,-0.000727771781385,-0.000336738768965,0.01,0,0,0,0.01,0,0,0,0.01,0.186987310647965,9.80427360534668,1.05650758743286,0.01,0,0,0,0.01,0,0,0,0.01
1.6554867744456E+018,330,1.6554867744453E+018,vectornav,0.009412318468094,0.743652284145355,-0.668495059013367,0.002648773370311,0,0,0,0,0,0,0,0,0,0.000439966039266,-0.00037675537169,0.000388471584301,0.01,0,0,0,0.01,0,0,0,0.01,0.166293859481812,9.82144165039063,1.03215825557709,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677447057E+018,331,1.65548677447036E+018,vectornav,0.009405195713043,0.743648290634155,-0.668499708175659,0.002649325877428,0,0,0,0,0,0,0,0,0,-0.000997825758532,0.000314896693453,-0.001885412144475,0.01,0,0,0,0.01,0,0,0,0.01,0.154657408595085,9.84622097015381,1.06002831459045,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677449561E+018,332,1.6554867744953E+018,vectornav,0.009414402768016,0.743649244308472,-0.668498516082764,0.002634725533426,0,0,0,0,0,0,0,0,0,-0.000676129129715,-0.000463084317744,-0.000502228736877,0.01,0,0,0,0.01,0,0,0,0.01,0.164954781532288,9.84934806823731,1.05415558815002,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677452069E+018,333,1.65548677452037E+018,vectornav,0.009415528737009,0.743647992610931,-0.668499946594238,0.002633741823956,0,0,0,0,0,0,0,0,0,-0.000283338653389,-0.000423569930717,0.000759897520766,0.01,0,0,0,0.01,0,0,0,0.01,0.174510538578033,9.81955623626709,1.0544753074646,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677454566E+018,334,1.65548677454535E+018,vectornav,0.009421201422811,0.743645548820496,-0.668502628803253,0.002622871426865,0,0,0,0,0,0,0,0,0,0.000902590865735,0.000340528786182,-0.000350972230081,0.01,0,0,0,0.01,0,0,0,0.01,0.162479147315025,9.81494045257568,1.07570266723633,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677457057E+018,335,1.65548677457036E+018,vectornav,0.009428109042346,0.74364709854126,-0.66850084066391,0.002616477198899,0,0,0,0,0,0,0,0,0,-0.000724701327272,0.001643944880925,0.000517329899594,0.01,0,0,0,0.01,0,0,0,0.01,0.151228040456772,9.82820987701416,1.07297253608704,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677459555E+018,336,1.65548677459528E+018,vectornav,0.009427578188479,0.743644893169403,-0.668503344058991,0.002615437610075,0,0,0,0,0,0,0,0,0,0.000130146770971,9.20656602829695E-05,-7.42676784284413E-05,0.01,0,0,0,0.01,0,0,0,0.01,0.161706209182739,9.82574462890625,1.04788327217102,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677462053E+018,337,1.65548677462028E+018,vectornav,0.009430791251361,0.743642330169678,-0.66850608587265,0.002610670402646,0,0,0,0,0,0,0,0,0,0.000791913364083,-0.000356195261702,-0.000668726803269,0.01,0,0,0,0.01,0,0,0,0.01,0.161154985427856,9.82663345336914,1.04122924804688,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677464561E+018,338,1.65548677464528E+018,vectornav,0.009427236393094,0.743640422821045,-0.668508291244507,0.002611034782603,0,0,0,0,0,0,0,0,0,3.62696737283841E-05,0.000389827881008,5.66088128834963E-05,0.01,0,0,0,0.01,0,0,0,0.01,0.169203624129295,9.822585105896,1.06154274940491,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677467063E+018,339,1.65548677467033E+018,vectornav,0.009425163269043,0.743640065193176,-0.668508648872376,0.002615760546178,0,0,0,0,0,0,0,0,0,0.000116556911962,0.000359000870958,0.000731038046069,0.01,0,0,0,0.01,0,0,0,0.01,0.14319258928299,9.83076572418213,1.04001712799072,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677469564E+018,340,1.65548677469536E+018,vectornav,0.009424140676856,0.743644118309021,-0.668504118919373,0.002613538643345,0,0,0,0,0,0,0,0,0,-0.000527688651346,-0.000681117642671,-0.001776430523023,0.01,0,0,0,0.01,0,0,0,0.01,0.1794054210186,9.86314678192139,1.04289555549622,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677472071E+018,341,1.6554867747203E+018,vectornav,0.009442227892578,0.743647575378418,-0.668500185012817,0.002594198333099,0,0,0,0,0,0,0,0,0,-0.001295846770518,-0.00026066089049,-0.000150340725668,0.01,0,0,0,0.01,0,0,0,0.01,0.151815146207809,9.81686973571777,1.05695533752441,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677474566E+018,342,1.65548677474532E+018,vectornav,0.009433515369892,0.743650794029236,-0.668496668338776,0.002592982724309,0,0,0,0,0,0,0,0,0,-0.000411222572438,-0.000482104485855,-0.001138482126407,0.01,0,0,0,0.01,0,0,0,0.01,0.167514711618423,9.79438400268555,1.05461728572845,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677477068E+018,343,1.65548677477037E+018,vectornav,0.009429478086531,0.743650197982788,-0.668497383594513,0.002591653028503,0,0,0,0,0,0,0,0,0,0.000168772181496,-4.34350222349167E-05,-0.00057649082737,0.01,0,0,0,0.01,0,0,0,0.01,0.176330134272575,9.84673690795898,1.05695617198944,0.01,0,0,0,0.01,0,0,0,0.01
1.6554867747956E+018,344,1.65548677479526E+018,vectornav,0.00943196285516,0.743650436401367,-0.668497085571289,0.002590657910332,0,0,0,0,0,0,0,0,0,0.000382645521313,0.000168565893546,-0.001117436913773,0.01,0,0,0,0.01,0,0,0,0.01,0.168153613805771,9.82644081115723,1.04936456680298,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677482068E+018,345,1.65548677482035E+018,vectornav,0.009423363022506,0.743654429912567,-0.668492794036865,0.002601039595902,0,0,0,0,0,0,0,0,0,9.03975742403418E-05,-0.000701734563336,0.001382864778861,0.01,0,0,0,0.01,0,0,0,0.01,0.153991207480431,9.838791847229,1.05310308933258,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677484545E+018,346,1.65548677484527E+018,vectornav,0.009433201514184,0.743653833866119,-0.668493270874023,0.002593316137791,0,0,0,0,0,0,0,0,0,-3.14772623823956E-05,4.16007824242115E-05,0.00034502329072,0.01,0,0,0,0.01,0,0,0,0.01,0.180211931467056,9.81381225585938,1.05292701721191,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677487058E+018,347,1.65548677487031E+018,vectornav,0.009432348422706,0.743650138378143,-0.668497443199158,0.002593436045572,0,0,0,0,0,0,0,0,0,0.001046104589477,-0.000393347814679,0.001123610651121,0.01,0,0,0,0.01,0,0,0,0.01,0.146450757980347,9.79109668731689,1.05655920505524,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677489555E+018,348,1.65548677489525E+018,vectornav,0.00942908693105,0.743654668331146,-0.668492376804352,0.002594873309135,0,0,0,0,0,0,0,0,0,-0.000444685807452,-0.000216784188524,-0.000140696996823,0.01,0,0,0,0.01,0,0,0,0.01,0.166625261306763,9.83897018432617,1.05406618118286,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677492057E+018,349,1.65548677492023E+018,vectornav,0.009436763823032,0.743655741214752,-0.668491125106812,0.002584995003417,0,0,0,0,0,0,0,0,0,0.000258156796917,0.000235214829445,-0.000190762628336,0.01,0,0,0,0.01,0,0,0,0.01,0.165994673967361,9.81748008728027,1.04802334308624,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677494556E+018,350,1.65548677494526E+018,vectornav,0.00942222867161,0.743654131889343,-0.668493151664734,0.002593020908535,0,0,0,0,0,0,0,0,0,0.000358589284588,0.000773980282247,0.000184868928045,0.01,0,0,0,0.01,0,0,0,0.01,0.157202690839767,9.85826587677002,1.06727170944214,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677497061E+018,351,1.65548677497028E+018,vectornav,0.009425771422684,0.743655920028687,-0.668491184711456,0.002589049981907,0,0,0,0,0,0,0,0,0,-0.000346948974766,0.000728550832719,0.000328232417814,0.01,0,0,0,0.01,0,0,0,0.01,0.164282232522965,9.84751701354981,1.04672586917877,0.01,0,0,0,0.01,0,0,0,0.01
1.6554867749955E+018,352,1.65548677499521E+018,vectornav,0.009424188174307,0.743657231330872,-0.668489694595337,0.002589729614556,0,0,0,0,0,0,0,0,0,0.00047827931121,-0.000295043457299,-9.73563292063773E-05,0.01,0,0,0,0.01,0,0,0,0.01,0.173420280218124,9.80952072143555,1.04440140724182,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677502055E+018,353,1.65548677502027E+018,vectornav,0.009420079179108,0.743659496307373,-0.668487250804901,0.002589248120785,0,0,0,0,0,0,0,0,0,-0.00033143570181,0.000922101084143,0.000998287694529,0.01,0,0,0,0.01,0,0,0,0.01,0.179158642888069,9.83320999145508,1.05218243598938,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677504565E+018,354,1.65548677504526E+018,vectornav,0.009422634728253,0.743660867214203,-0.668485701084137,0.002592287724838,0,0,0,0,0,0,0,0,0,-0.001000961987302,0.000374331604689,0.000716047594324,0.01,0,0,0,0.01,0,0,0,0.01,0.166127189993858,9.83694744110107,1.07440567016602,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677507055E+018,355,1.65548677507022E+018,vectornav,0.009416059590876,0.743661880493164,-0.668484568595886,0.00259667285718,0,0,0,0,0,0,0,0,0,0.000260196131421,-0.000771706225351,-0.000894416822121,0.01,0,0,0,0.01,0,0,0,0.01,0.182953864336014,9.82456493377686,1.04886221885681,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677509575E+018,356,1.65548677509531E+018,vectornav,0.00943265017122,0.743661820888519,-0.668484508991241,0.002579827792943,0,0,0,0,0,0,0,0,0,-0.000445427023806,0.000792718259618,2.69605661742389E-05,0.01,0,0,0,0.01,0,0,0,0.01,0.17571996152401,9.81799221038818,1.06488537788391,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677512057E+018,357,1.65548677512023E+018,vectornav,0.009438160806894,0.743664443492889,-0.668481588363647,0.002574088051915,0,0,0,0,0,0,0,0,0,-0.000100281671621,0.000735678710043,0.000168224971276,0.01,0,0,0,0.01,0,0,0,0.01,0.175444886088371,9.79554462432861,1.04499197006226,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677514561E+018,358,1.65548677514522E+018,vectornav,0.009434146806598,0.743664026260376,-0.668482065200806,0.002582663437352,0,0,0,0,0,0,0,0,0,-0.001255382783711,0.001461166422814,0.000446149846539,0.01,0,0,0,0.01,0,0,0,0.01,0.165072396397591,9.83074283599854,1.06689476966858,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677517056E+018,359,1.6554867751702E+018,vectornav,0.009423982352018,0.743660509586334,-0.668486058712006,0.002593106823042,0,0,0,0,0,0,0,0,0,-0.000216012165765,8.08881595730782E-05,0.000492494553328,0.01,0,0,0,0.01,0,0,0,0.01,0.155305996537209,9.81269073486328,1.05010426044464,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677519572E+018,360,1.65548677519536E+018,vectornav,0.009416835382581,0.743659377098084,-0.668487310409546,0.002595828846097,0,0,0,0,0,0,0,0,0,0.00101684522815,0.000641789985821,0.000253129692283,0.01,0,0,0,0.01,0,0,0,0.01,0.185047328472137,9.81683349609375,1.0580997467041,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677522056E+018,361,1.6554867752202E+018,vectornav,0.009412579238415,0.743664503097534,-0.668481767177582,0.002600556239486,0,0,0,0,0,0,0,0,0,0.000128903237055,-0.000843552174047,4.32377564720809E-05,0.01,0,0,0,0.01,0,0,0,0.01,0.159212857484818,9.83856201171875,1.04915857315063,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677524559E+018,362,1.65548677524519E+018,vectornav,0.009404756128788,0.743663430213928,-0.668482959270477,0.002613649470732,0,0,0,0,0,0,0,0,0,5.67854585824534E-05,-0.000584172783419,0.000328883121256,0.01,0,0,0,0.01,0,0,0,0.01,0.169766932725906,9.82940578460693,1.06785094738007,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677527063E+018,363,1.65548677527021E+018,vectornav,0.009393431246281,0.743663847446442,-0.668482720851898,0.002629067748785,0,0,0,0,0,0,0,0,0,0.000146452031913,0.00029114051722,-0.000119781587273,0.01,0,0,0,0.01,0,0,0,0.01,0.165462180972099,9.80247688293457,1.04098331928253,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677529554E+018,364,1.65548677529523E+018,vectornav,0.009392010979354,0.743663430213928,-0.668483078479767,0.002626065397635,0,0,0,0,0,0,0,0,0,-0.000558025029022,-0.000575414858758,0.00024710316211,0.01,0,0,0,0.01,0,0,0,0.01,0.188089102506638,9.86261749267578,1.05952346324921,0.01,0,0,0,0.01,0,0,0,0.01
1.65548677532055E+018,365,1.65548677532024E+018,vectornav,0.00939626712352,0.743661642074585,-0.6684849858284,0.002621113555506,0,0,0,0,0,0,0,0,0,0.00164658552967,0.000311988173053,0.000110002292786,0.01,0,0,0,0.01,0,0,0,0.01,0.182014614343643,9.85749816894531,1.06346356868744,0.01,0,0,0,0.01,0,0,0,0.01
